0time     0.00seconds
1
0program flo103                              antony jameson & luigi martinelli    
0airfoil analysis in transonic flow
0horn  Airfoil                                                       
0            
0      euler   navier-stokes turbulent    rng model  fixed-transition
         F            T            T            T            T
0   reynolds nu    t0      x-transition pr number   prt number 
       4.6000    300.0000      0.1000      0.7500      0.9200
 mesh read from unit           18
 itl   =           65
 itu   =          449
 xte   =   0.75000000000000000     
 scal  =    1.0000000000000000     
 chord =    1.0097872163146988     
0time     0.10seconds
1
0time dependent solution
0   mach number ang attack      fcl         clt    
  162  84    1.0013    0.2638   -0.0065    0.0000    1.0018    0.2230    0.0000    0.0000
  162  85    1.0014    0.2632   -0.0056    0.0000    1.0019    0.2225    0.0000    0.0000
  162  86    1.0015    0.2627   -0.0047   -0.0000    1.0021    0.2220    0.0000    0.0000
  162  87    1.0016    0.2622   -0.0037   -0.0000    1.0022    0.2215    0.0000    0.0000
  162  88    1.0017    0.2617   -0.0026   -0.0000    1.0024    0.2211    0.0000    0.0000
  162  89    1.0018    0.2612   -0.0015   -0.0000    1.0025    0.2207    0.0000    0.0000
  162  90    1.0019    0.2608   -0.0004   -0.0000    1.0026    0.2203    0.0000    0.0000
  162  91    1.0019    0.2604    0.0008   -0.0000    1.0027    0.2200   -0.0000    0.0000
  162  92    1.0020    0.2601    0.0019   -0.0000    1.0028    0.2197   -0.0000    0.0000
  162  93    1.0020    0.2599    0.0031   -0.0000    1.0028    0.2196   -0.0000    0.0000
  162  94    1.0020    0.2598    0.0043   -0.0000    1.0029    0.2195   -0.0000    0.0000
  162  95    1.0020    0.2597    0.0055   -0.0000    1.0029    0.2195   -0.0000    0.0000
  162  96    1.0020    0.2598    0.0066   -0.0000    1.0028    0.2195   -0.0000    0.0000
  162  97    1.0020    0.2599    0.0077   -0.0000    1.0028    0.2197   -0.0000    0.0000
  162  98    1.0019    0.2602    0.0088   -0.0000    1.0027    0.2199   -0.0000    0.0000
  162  99    1.0019    0.2605    0.0097   -0.0000    1.0026    0.2203   -0.0000    0.0000
  162 100    1.0018    0.2610    0.0106   -0.0000    1.0025    0.2207   -0.0000    0.0000
  162 101    1.0017    0.2615    0.0114   -0.0000    1.0024    0.2211   -0.0000    0.0000
  162 102    1.0016    0.2620    0.0121   -0.0000    1.0022    0.2216   -0.0000    0.0000
  162 103    1.0015    0.2626    0.0126   -0.0000    1.0020    0.2221   -0.0000    0.0000
  162 104    1.0013    0.2632    0.0131   -0.0000    1.0019    0.2227   -0.0000    0.0000
  162 105    1.0012    0.2639    0.0134   -0.0000    1.0017    0.2232   -0.0000    0.0000
  162 106    1.0011    0.2645    0.0137   -0.0000    1.0015    0.2238   -0.0000    0.0000
  162 107    1.0010    0.2651    0.0139   -0.0000    1.0014    0.2243   -0.0000    0.0000
  162 108    1.0009    0.2657    0.0140   -0.0000    1.0012    0.2248   -0.0000    0.0000
  162 109    1.0008    0.2662    0.0140   -0.0000    1.0011    0.2253   -0.0000    0.0000
  162 110    1.0007    0.2667    0.0140   -0.0000    1.0009    0.2257   -0.0000    0.0000
  162 111    1.0006    0.2672    0.0140   -0.0000    1.0008    0.2261   -0.0000    0.0000
  162 112    1.0005    0.2676    0.0139   -0.0000    1.0007    0.2264   -0.0000    0.0000
  162 113    1.0004    0.2679    0.0138   -0.0000    1.0006    0.2267   -0.0000    0.0000
  162 114    1.0004    0.2683    0.0136   -0.0000    1.0005    0.2270   -0.0000    0.0000
  162 115    1.0003    0.2686    0.0135   -0.0000    1.0005    0.2272    0.0000    0.0000
  162 116    1.0003    0.2688    0.0134   -0.0000    1.0004    0.2274    0.0000    0.0000
  162 117    1.0002    0.2690    0.0132   -0.0000    1.0003    0.2276    0.0000    0.0000
  162 118    1.0002    0.2692    0.0131   -0.0000    1.0003    0.2278    0.0000    0.0000
  162 119    1.0002    0.2694    0.0130   -0.0000    1.0002    0.2279    0.0000    0.0000
  162 120    1.0002    0.2695    0.0129   -0.0000    1.0002    0.2280    0.0000    0.0000
  162 121    1.0001    0.2696    0.0127   -0.0000    1.0002    0.2281    0.0000    0.0000
  162 122    1.0001    0.2697    0.0126   -0.0000    1.0002    0.2282    0.0000    0.0000
  162 123    1.0001    0.2698    0.0126   -0.0000    1.0001    0.2283    0.0000    0.0000
  162 124    1.0001    0.2699    0.0125   -0.0000    1.0001    0.2283    0.0000    0.0000
  162 125    1.0001    0.2699    0.0124   -0.0000    1.0001    0.2284    0.0000    0.0000
  162 126    1.0001    0.2700    0.0123   -0.0000    1.0001    0.2284    0.0000    0.0000
  162 127    1.0000    0.2700    0.0123   -0.0000    1.0001    0.2285    0.0000    0.0000
  162 128    1.0000    0.2701    0.0122   -0.0000    1.0001    0.2285    0.0000    0.0000
  162 129    1.0000    0.2701    0.0122   -0.0000    1.0000    0.2285    0.0000    0.0000
  162 130    1.0000    0.2701    0.0121    0.0000    1.0001    0.2285   -0.0000    0.0000
0    i   j     rho        u         v         h         p       mach        s     eddy vis 
  242   2    2.3843    0.0423    0.0070   -1.9307    1.0934    0.0535   -0.6761    0.0000
  242   3    2.0590   -0.0145    0.0274   -1.8297    1.0039    0.0375   -0.6348    0.0000
  242   4    2.0762    0.0085    0.0364   -1.7895    1.0360    0.0447   -0.6275    0.0000
  242   5    2.0307    0.0021    0.0449   -1.7678    1.0257    0.0534   -0.6195    0.0000
  242   6    1.9768    0.0056    0.0520   -1.7112    1.0302    0.0612   -0.6032    0.0000
  242   7    1.8970    0.0051    0.0589   -1.6368    1.0287    0.0678   -0.5802    0.0000
  242   8    1.8035    0.0056    0.0656   -1.5378    1.0288    0.0737   -0.5494    0.0000
  242   9    1.7007    0.0060    0.0726   -1.4169    1.0287    0.0791   -0.5109    0.0000
  242  10    1.5962    0.0066    0.0796   -1.2777    1.0287    0.0841   -0.4655    0.0000
  242  11    1.4956    0.0073    0.0868   -1.1253    1.0288    0.0888   -0.4144    0.0000
  242  12    1.4029    0.0080    0.0939   -0.9655    1.0288    0.0930   -0.3595    0.0000
  242  13    1.3204    0.0086    0.1008   -0.8045    1.0288    0.0969   -0.3029    0.0000
  242  14    1.2496    0.0093    0.1072   -0.6492    1.0288    0.1002   -0.2469    0.0000
  242  15    1.1907    0.0099    0.1128   -0.5062    1.0288    0.1030   -0.1943    0.0000
  242  16    1.1437    0.0104    0.1174   -0.3811    1.0288    0.1050   -0.1474    0.0000
  242  17    1.1074    0.0109    0.1209   -0.2776    1.0288    0.1064   -0.1081    0.0000
  242  18    1.0806    0.0114    0.1232   -0.1966    1.0288    0.1072   -0.0770    0.0000
  242  19    1.0614    0.0117    0.1246   -0.1363    1.0288    0.1074   -0.0536    0.0000
  242  20    1.0482    0.0121    0.1252   -0.0934    1.0289    0.1073   -0.0368    0.0000
  242  21    1.0393    0.0124    0.1253   -0.0639    1.0289    0.1069   -0.0252    0.0000
  242  22    1.0335    0.0126    0.1250   -0.0443    1.0289    0.1064   -0.0175    0.0000
  242  23    1.0297    0.0129    0.1247   -0.0314    1.0289    0.1060   -0.0124    0.0000
  242  24    1.0272    0.0132    0.1243   -0.0231    1.0289    0.1056   -0.0091    0.0000
  242  25    1.0257    0.0136    0.1240   -0.0177    1.0289    0.1053   -0.0069    0.0000
  242  26    1.0247    0.0140    0.1239   -0.0144    1.0290    0.1051   -0.0056    0.0000
  242  27    1.0243    0.0144    0.1238   -0.0128    1.0290    0.1051   -0.0050    0.0000
  242  28    1.0242    0.0148    0.1238   -0.0126    1.0290    0.1051   -0.0049    0.0000
  242  29    1.0244    0.0153    0.1238   -0.0132    1.0290    0.1052   -0.0052    0.0000
  242  30    1.0247    0.0158    0.1238   -0.0138    1.0290    0.1053   -0.0055    0.0000
  242  31    1.0247    0.0164    0.1238   -0.0140    1.0291    0.1053   -0.0055    0.0000
  242  32    1.0245    0.0170    0.1237   -0.0133    1.0291    0.1053   -0.0053    0.0000
  242  33    1.0241    0.0177    0.1236   -0.0115    1.0291    0.1053   -0.0046    0.0000
  242  34    1.0233    0.0184    0.1234   -0.0088    1.0292    0.1052   -0.0035    0.0000
  242  35    1.0224    0.0191    0.1231   -0.0056    1.0292    0.1050   -0.0022    0.0000
  242  36    1.0215    0.0199    0.1228   -0.0024    1.0292    0.1047   -0.0010    0.0000
  242  37    1.0207    0.0208    0.1223    0.0003    1.0293    0.1045    0.0001    0.0000
  242  38    1.0202    0.0218    0.1219    0.0022    1.0293    0.1042    0.0008    0.0000
  242  39    1.0200    0.0228    0.1213    0.0031    1.0293    0.1039    0.0012    0.0000
  242  40    1.0200    0.0239    0.1208    0.0030    1.0294    0.1036    0.0012    0.0000
  242  41    1.0202    0.0251    0.1202    0.0024    1.0294    0.1033    0.0009    0.0000
  242  42    1.0205    0.0263    0.1196    0.0015    1.0295    0.1030    0.0006    0.0000
  242  43    1.0208    0.0277    0.1189    0.0006    1.0295    0.1028    0.0002    0.0000
  242  44    1.0210    0.0292    0.1183   -0.0001    1.0295    0.1025   -0.0000    0.0000
  242  45    1.0211    0.0308    0.1176   -0.0003    1.0296    0.1023   -0.0001    0.0000
  242  46    1.0212    0.0325    0.1168   -0.0003    1.0296    0.1021   -0.0001    0.0000
  242  47    1.0211    0.0344    0.1160   -0.0002    1.0296    0.1018   -0.0001    0.0000
  242  48    1.0211    0.0364    0.1152    0.0000    1.0297    0.1016    0.0000    0.0000
  242  49    1.0211    0.0385    0.1143    0.0002    1.0297    0.1015    0.0001    0.0000
  242  50    1.0211    0.0408    0.1133    0.0002    1.0297    0.1014    0.0001    0.0000
  242  51    1.0211    0.0433    0.1123    0.0001    1.0297    0.1013    0.0000    0.0000
  242  52    1.0211    0.0459    0.1113    0.0000    1.0297    0.1013    0.0000    0.0000
  242  53    1.0211    0.0487    0.1102   -0.0000    1.0297    0.1014   -0.0000    0.0000
  242  54    1.0211    0.0517    0.1091   -0.0000    1.0297    0.1016   -0.0000    0.0000
  242  55    1.0211    0.0548    0.1079    0.0000    1.0296    0.1019   -0.0000    0.0000
  242  56    1.0210    0.0582    0.1066    0.0000    1.0296    0.1023    0.0000    0.0000
  242  57    1.0210    0.0618    0.1054    0.0001    1.0295    0.1028    0.0000    0.0000
  242  58    1.0209    0.0656    0.1040    0.0001    1.0294    0.1035    0.0000    0.0000
  242  59    1.0208    0.0696    0.1026    0.0000    1.0292    0.1044    0.0000    0.0000
  242  60    1.0207    0.0739    0.1012    0.0000    1.0291    0.1054    0.0000    0.0000
  242  61    1.0205    0.0783    0.0997    0.0000    1.0289    0.1067    0.0000    0.0000
  242  62    1.0204    0.0830    0.0981    0.0000    1.0287    0.1082    0.0000    0.0000
  242  63    1.0202    0.0879    0.0965    0.0000    1.0284    0.1099    0.0000    0.0000
  242  64    1.0200    0.0930    0.0949    0.0000    1.0281    0.1118    0.0000    0.0000
  242  65    1.0197    0.0982    0.0932    0.0000    1.0277    0.1140    0.0000    0.0000
  242  66    1.0194    0.1037    0.0914    0.0000    1.0273    0.1164    0.0000    0.0000
  242  67    1.0191    0.1094    0.0897    0.0000    1.0269    0.1191    0.0000    0.0000
  242  68    1.0187    0.1152    0.0878    0.0000    1.0264    0.1220    0.0000    0.0000
  242  69    1.0184    0.1212    0.0860    0.0000    1.0258    0.1251    0.0000    0.0000
  242  70    1.0179    0.1273    0.0841    0.0000    1.0252    0.1285    0.0000    0.0000
  242  71    1.0175    0.1334    0.0822    0.0000    1.0245    0.1320    0.0000    0.0000
  242  72    1.0170    0.1397    0.0802    0.0000    1.0238    0.1357    0.0000    0.0000
  242  73    1.0164    0.1460    0.0782    0.0000    1.0231    0.1395    0.0000    0.0000
  242  74    1.0159    0.1523    0.0763    0.0000    1.0223    0.1435    0.0000    0.0000
  242  75    1.0153    0.1586    0.0742    0.0000    1.0214    0.1476    0.0000    0.0000
  242  76    1.0146    0.1649    0.0722    0.0000    1.0206    0.1517    0.0000    0.0000
  242  77    1.0140    0.1711    0.0702    0.0000    1.0196    0.1559    0.0000    0.0000
  242  78    1.0133    0.1772    0.0681    0.0000    1.0187    0.1600    0.0000    0.0000
  242  79    1.0126    0.1832    0.0660    0.0000    1.0177    0.1642    0.0000    0.0000
  242  80    1.0119    0.1891    0.0640    0.0000    1.0168    0.1683    0.0000    0.0000
  242  81    1.0113    0.1948    0.0619    0.0000    1.0158    0.1724    0.0000    0.0000
  242  82    1.0106    0.2004    0.0598    0.0000    1.0148    0.1764    0.0000    0.0000
  242  83    1.0099    0.2057    0.0577    0.0000    1.0138    0.1802    0.0000    0.0000
  242  84    1.0092    0.2109    0.0557    0.0000    1.0129    0.1840    0.0000    0.0000
  242  85    1.0085    0.2158    0.0536    0.0000    1.0119    0.1876    0.0000    0.0000
  242  86    1.0078    0.2205    0.0515    0.0000    1.0110    0.1911    0.0000    0.0000
  242  87    1.0072    0.2249    0.0495    0.0000    1.0101    0.1944    0.0000    0.0000
  242  88    1.0066    0.2291    0.0475    0.0000    1.0093    0.1975    0.0000    0.0000
  242  89    1.0060    0.2331    0.0455    0.0000    1.0084    0.2005    0.0000    0.0000
  242  90    1.0054    0.2368    0.0435    0.0000    1.0076    0.2033    0.0000    0.0000
  242  91    1.0049    0.2403    0.0416    0.0000    1.0069    0.2059    0.0000    0.0000
  242  92    1.0044    0.2435    0.0397    0.0000    1.0062    0.2084    0.0000    0.0000
  242  93    1.0039    0.2465    0.0379    0.0000    1.0055    0.2106    0.0000    0.0000
  242  94    1.0035    0.2493    0.0361    0.0000    1.0049    0.2127    0.0000    0.0000
  242  95    1.0031    0.2518    0.0344    0.0000    1.0043    0.2146    0.0000    0.0000
  242  96    1.0027    0.2541    0.0327    0.0000    1.0038    0.2164    0.0000    0.0000
  242  97    1.0024    0.2562    0.0311    0.0000    1.0033    0.2180    0.0000    0.0000
  242  98    1.0020    0.2581    0.0295    0.0000    1.0029    0.2194    0.0000    0.0000
  242  99    1.0018    0.2598    0.0280    0.0000    1.0025    0.2207    0.0000    0.0000
  242 100    1.0015    0.2613    0.0266    0.0000    1.0021    0.2219    0.0000    0.0000
  242 101    1.0013    0.2626    0.0253    0.0000    1.0018    0.2229    0.0000    0.0000
  242 102    1.0011    0.2638    0.0241    0.0000    1.0015    0.2238    0.0000    0.0000
  242 103    1.0009    0.2648    0.0229    0.0000    1.0013    0.2246    0.0000    0.0000
  242 104    1.0008    0.2657    0.0218    0.0000    1.0011    0.2253    0.0000    0.0000
  242 105    1.0006    0.2665    0.0208    0.0000    1.0009    0.2259    0.0000    0.0000
  242 106    1.0005    0.2671    0.0198    0.0000    1.0007    0.2264    0.0000    0.0000
  242 107    1.0004    0.2677    0.0190    0.0000    1.0006    0.2268    0.0000    0.0000
  242 108    1.0003    0.2682    0.0182    0.0000    1.0005    0.2271    0.0000    0.0000
  242 109    1.0003    0.2685    0.0175    0.0000    1.0004    0.2274    0.0000    0.0000
  242 110    1.0002    0.2689    0.0168    0.0000    1.0003    0.2277    0.0000    0.0000
  242 111    1.0002    0.2691    0.0162    0.0000    1.0003    0.2279    0.0000    0.0000
  242 112    1.0002    0.2694    0.0157    0.0000    1.0002    0.2280    0.0000    0.0000
  242 113    1.0001    0.2695    0.0153    0.0000    1.0002    0.2282    0.0000    0.0000
  242 114    1.0001    0.2697    0.0148    0.0000    1.0001    0.2283    0.0000    0.0000
  242 115    1.0001    0.2698    0.0145    0.0000    1.0001    0.2283    0.0000    0.0000
  242 116    1.0001    0.2699    0.0141    0.0000    1.0001    0.2284    0.0000    0.0000
  242 117    1.0001    0.2700    0.0139    0.0000    1.0001    0.2285    0.0000    0.0000
  242 118    1.0000    0.2700    0.0136    0.0000    1.0001    0.2285    0.0000    0.0000
  242 119    1.0000    0.2701    0.0134    0.0000    1.0001    0.2285    0.0000    0.0000
  242 120    1.0000    0.2701    0.0132    0.0000    1.0000    0.2286    0.0000    0.0000
  242 121    1.0000    0.2701    0.0130    0.0000    1.0000    0.2286    0.0000    0.0000
  242 122    1.0000    0.2702    0.0129    0.0000    1.0000    0.2286    0.0000    0.0000
  242 123    1.0000    0.2702    0.0127    0.0000    1.0000    0.2286    0.0000    0.0000
  242 124    1.0000    0.2702    0.0126    0.0000    1.0000    0.2286    0.0000    0.0000
  242 125    1.0000    0.2702    0.0125    0.0000    1.0000    0.2286    0.0000    0.0000
  242 126    1.0000    0.2702    0.0124    0.0000    1.0000    0.2286    0.0000    0.0000
  242 127    1.0000    0.2703    0.0124   -0.0000    1.0000    0.2286    0.0000    0.0000
  242 128    1.0000    0.2703    0.0123   -0.0000    1.0000    0.2287    0.0000    0.0000
  242 129    1.0000    0.2703    0.0122   -0.0000    1.0000    0.2287    0.0000    0.0000
  242 130    1.0000    0.2703    0.0122    0.0000    1.0000    0.2287    0.0000    0.0000
0    i   j     rho        u         v         h         p       mach        s     eddy vis 
  322   2    2.0284    0.0540   -0.1280   -1.5747    1.1314    0.1572   -0.5797    0.0488
  322   3    1.2612    0.1250    0.0617   -1.0191    0.9037    0.1392   -0.3470    0.1828
  322   4    1.3522    0.1426   -0.0215   -0.9402    0.9990    0.1418   -0.3451    2.0220
  322   5    1.2878    0.1553    0.0049   -0.8939    0.9680    0.1515   -0.3207    5.8027
  322   6    1.2913    0.1627   -0.0046   -0.8701    0.9789    0.1580   -0.3156   10.8356
  322   7    1.2814    0.1689   -0.0015   -0.8580    0.9755    0.1636   -0.3106   15.9853
  322   8    1.2721    0.1748   -0.0024   -0.8346    0.9765    0.1687   -0.3028   21.0887
  322   9    1.2603    0.1804   -0.0022   -0.8093    0.9762    0.1733   -0.2939   26.1074
  322  10    1.2489    0.1858   -0.0022   -0.7836    0.9762    0.1776   -0.2849   31.0977
  322  11    1.2380    0.1909   -0.0023   -0.7584    0.9762    0.1817   -0.2760   36.1025
  322  12    1.2275    0.1959   -0.0024   -0.7339    0.9762    0.1857   -0.2673   41.1277
  322  13    1.2175    0.2008   -0.0024   -0.7099    0.9762    0.1895   -0.2588   46.1637
  322  14    1.2077    0.2056   -0.0025   -0.6864    0.9762    0.1933   -0.2505   51.1845
  322  15    1.1983    0.2104   -0.0026   -0.6630    0.9762    0.1970   -0.2422   56.1547
  322  16    1.1890    0.2152   -0.0026   -0.6396    0.9762    0.2008   -0.2338   61.0330
  322  17    1.1797    0.2202   -0.0027   -0.6161    0.9763    0.2045   -0.2254   65.7717
  322  18    1.1705    0.2252   -0.0027   -0.5922    0.9763    0.2084   -0.2169   70.3165
  322  19    1.1613    0.2303   -0.0028   -0.5678    0.9763    0.2123   -0.2082   74.6054
  322  20    1.1520    0.2356   -0.0028   -0.5428    0.9763    0.2163   -0.1992   78.5669
  322  21    1.1426    0.2411   -0.0029   -0.5170    0.9763    0.2205   -0.1899   82.1211
  322  22    1.1329    0.2469   -0.0030   -0.4902    0.9763    0.2248   -0.1803   85.1866
  322  23    1.1231    0.2529   -0.0030   -0.4622    0.9763    0.2292   -0.1702   87.6772
  322  24    1.1130    0.2592   -0.0031   -0.4329    0.9763    0.2339   -0.1596   89.4930
  322  25    1.1026    0.2659   -0.0031   -0.4022    0.9763    0.2388   -0.1485   90.5187
  322  26    1.0918    0.2730   -0.0031   -0.3696    0.9763    0.2440   -0.1367   90.6197
  322  27    1.0806    0.2805   -0.0032   -0.3352    0.9763    0.2494   -0.1241   89.6384
  322  28    1.0690    0.2884   -0.0032   -0.2985    0.9763    0.2551   -0.1108   87.3890
  322  29    1.0569    0.2969   -0.0032   -0.2594    0.9763    0.2611   -0.0965   83.6462
  322  30    1.0443    0.3059   -0.0032   -0.2178    0.9763    0.2674   -0.0812   78.1176
  322  31    1.0314    0.3151   -0.0032   -0.1739    0.9763    0.2738   -0.0651   70.2991
  322  32    1.0184    0.3245   -0.0032   -0.1289    0.9763    0.2801   -0.0484   58.1346
  322  33    1.0061    0.3334   -0.0032   -0.0848    0.9763    0.2860   -0.0320   35.8263
  322  34    0.9953    0.3411   -0.0031   -0.0455    0.9763    0.2911   -0.0173    9.8393
  322  35    0.9872    0.3469   -0.0031   -0.0149    0.9763    0.2948   -0.0059    0.0057
  322  36    0.9819    0.3508   -0.0029    0.0051    0.9763    0.2974    0.0016    0.0000
  322  37    0.9790    0.3531   -0.0028    0.0166    0.9764    0.2988    0.0059    0.0000
  322  38    0.9775    0.3541   -0.0027    0.0224    0.9764    0.2994    0.0081    0.0000
  322  39    0.9768    0.3541   -0.0026    0.0248    0.9765    0.2993    0.0091    0.0000
  322  40    0.9770    0.3532   -0.0025    0.0241    0.9765    0.2986    0.0089    0.0000
  322  41    0.9779    0.3515   -0.0024    0.0204    0.9765    0.2973    0.0076    0.0000
  322  42    0.9794    0.3493   -0.0024    0.0142    0.9766    0.2957    0.0054    0.0000
  322  43    0.9814    0.3471   -0.0023    0.0066    0.9766    0.2941    0.0026    0.0000
  322  44    0.9833    0.3453   -0.0023   -0.0007    0.9766    0.2929   -0.0001    0.0000
  322  45    0.9847    0.3442   -0.0022   -0.0061    0.9766    0.2921   -0.0021    0.0000
  322  46    0.9856    0.3438   -0.0021   -0.0091    0.9767    0.2919   -0.0033    0.0000
  322  47    0.9859    0.3439   -0.0020   -0.0099    0.9767    0.2920   -0.0036    0.0000
  322  48    0.9856    0.3446   -0.0018   -0.0087    0.9768    0.2925   -0.0032    0.0000
  322  49    0.9850    0.3454   -0.0017   -0.0061    0.9768    0.2932   -0.0023    0.0000
  322  50    0.9842    0.3463   -0.0015   -0.0027    0.9769    0.2937   -0.0011    0.0000
  322  51    0.9834    0.3469   -0.0013    0.0006    0.9769    0.2941    0.0001    0.0000
  322  52    0.9828    0.3471   -0.0011    0.0030    0.9770    0.2942    0.0010    0.0000
  322  53    0.9825    0.3469   -0.0009    0.0042    0.9771    0.2940    0.0015    0.0000
  322  54    0.9825    0.3465   -0.0007    0.0042    0.9771    0.2936    0.0016    0.0000
  322  55    0.9828    0.3459   -0.0005    0.0034    0.9772    0.2931    0.0013    0.0000
  322  56    0.9831    0.3452   -0.0003    0.0021    0.9773    0.2926    0.0008    0.0000
  322  57    0.9835    0.3447   -0.0001    0.0009    0.9774    0.2922    0.0004    0.0000
  322  58    0.9838    0.3443    0.0002    0.0001    0.9775    0.2919    0.0001    0.0000
  322  59    0.9840    0.3440    0.0005   -0.0002    0.9776    0.2917   -0.0001    0.0000
  322  60    0.9840    0.3437    0.0008   -0.0002    0.9777    0.2915   -0.0001    0.0000
  322  61    0.9841    0.3435    0.0011    0.0001    0.9778    0.2912    0.0000    0.0000
  322  62    0.9841    0.3432    0.0014    0.0004    0.9779    0.2910    0.0001    0.0000
  322  63    0.9841    0.3428    0.0018    0.0005    0.9781    0.2906    0.0002    0.0000
  322  64    0.9843    0.3423    0.0022    0.0005    0.9782    0.2902    0.0002    0.0000
  322  65    0.9844    0.3418    0.0026    0.0004    0.9784    0.2897    0.0001    0.0000
  322  66    0.9846    0.3412    0.0030    0.0002    0.9786    0.2892    0.0001    0.0000
  322  67    0.9847    0.3406    0.0034    0.0001    0.9787    0.2887    0.0000    0.0000
  322  68    0.9849    0.3400    0.0039    0.0000    0.9790    0.2882    0.0000    0.0000
  322  69    0.9851    0.3393    0.0044    0.0000    0.9792    0.2877    0.0000    0.0000
  322  70    0.9852    0.3386    0.0050    0.0001    0.9794    0.2871    0.0000    0.0000
  322  71    0.9854    0.3379    0.0055    0.0001    0.9797    0.2864    0.0000    0.0000
  322  72    0.9856    0.3370    0.0061    0.0001    0.9799    0.2857    0.0000    0.0000
  322  73    0.9858    0.3361    0.0068    0.0000    0.9802    0.2850    0.0000    0.0000
  322  74    0.9860    0.3352    0.0074    0.0000    0.9805    0.2841    0.0000    0.0000
  322  75    0.9863    0.3342    0.0081   -0.0000    0.9809    0.2833   -0.0000    0.0000
  322  76    0.9866    0.3331    0.0088   -0.0000    0.9812    0.2824   -0.0000    0.0000
  322  77    0.9868    0.3319    0.0096   -0.0000    0.9816    0.2814   -0.0000    0.0000
  322  78    0.9871    0.3306    0.0104   -0.0000    0.9820    0.2803   -0.0000    0.0000
  322  79    0.9874    0.3293    0.0112   -0.0000    0.9824    0.2792   -0.0000    0.0000
  322  80    0.9877    0.3278    0.0120   -0.0000    0.9829    0.2780    0.0000    0.0000
  322  81    0.9881    0.3263    0.0129   -0.0000    0.9834    0.2767    0.0000    0.0000
  322  82    0.9885    0.3247    0.0137    0.0000    0.9839    0.2753    0.0000    0.0000
  322  83    0.9888    0.3230    0.0146    0.0000    0.9844    0.2739    0.0000    0.0000
  322  84    0.9893    0.3211    0.0155    0.0000    0.9850    0.2723    0.0000    0.0000
  322  85    0.9897    0.3192    0.0163    0.0000    0.9856    0.2707    0.0000    0.0000
  322  86    0.9901    0.3172    0.0172    0.0000    0.9862    0.2690    0.0000    0.0000
  322  87    0.9906    0.3151    0.0181    0.0000    0.9869    0.2672    0.0000    0.0000
  322  88    0.9911    0.3129    0.0189    0.0000    0.9875    0.2654    0.0000    0.0000
  322  89    0.9916    0.3106    0.0196   -0.0000    0.9882    0.2635    0.0000    0.0000
  322  90    0.9921    0.3082    0.0204   -0.0000    0.9889    0.2615    0.0000    0.0000
  322  91    0.9926    0.3058    0.0210   -0.0000    0.9897    0.2595    0.0000    0.0000
  322  92    0.9931    0.3033    0.0216   -0.0000    0.9904    0.2574    0.0000    0.0000
  322  93    0.9937    0.3009    0.0220   -0.0000    0.9911    0.2553   -0.0000    0.0000
  322  94    0.9942    0.2984    0.0224   -0.0000    0.9919    0.2532   -0.0000    0.0000
  322  95    0.9947    0.2959    0.0226   -0.0000    0.9926    0.2511   -0.0000    0.0000
  322  96    0.9952    0.2935    0.0227   -0.0000    0.9933    0.2490   -0.0000    0.0000
  322  97    0.9957    0.2911    0.0227   -0.0000    0.9940    0.2470   -0.0000    0.0000
  322  98    0.9962    0.2888    0.0225   -0.0000    0.9947    0.2450   -0.0000    0.0000
  322  99    0.9966    0.2867    0.0222   -0.0000    0.9953    0.2432   -0.0000    0.0000
  322 100    0.9970    0.2847    0.0219   -0.0000    0.9959    0.2415   -0.0000    0.0000
  322 101    0.9974    0.2829    0.0214   -0.0000    0.9964    0.2399   -0.0000    0.0000
  322 102    0.9978    0.2812    0.0209   -0.0000    0.9969    0.2384   -0.0000    0.0000
  322 103    0.9981    0.2797    0.0203   -0.0000    0.9973    0.2371   -0.0000    0.0000
  322 104    0.9983    0.2783    0.0197   -0.0000    0.9977    0.2359   -0.0000    0.0000
  322 105    0.9986    0.2771    0.0190   -0.0000    0.9980    0.2348   -0.0000    0.0000
  322 106    0.9988    0.2761    0.0184   -0.0000    0.9983    0.2339   -0.0000    0.0000
  322 107    0.9990    0.2752    0.0178   -0.0000    0.9986    0.2331   -0.0000    0.0000
  322 108    0.9991    0.2744    0.0172   -0.0000    0.9988    0.2324   -0.0000    0.0000
  322 109    0.9993    0.2738    0.0167   -0.0000    0.9990    0.2319   -0.0000    0.0000
  322 110    0.9994    0.2732    0.0162   -0.0000    0.9991    0.2314   -0.0000    0.0000
  322 111    0.9995    0.2728    0.0157   -0.0000    0.9993    0.2309   -0.0000    0.0000
  322 112    0.9996    0.2724    0.0153   -0.0000    0.9994    0.2306   -0.0000    0.0000
  322 113    0.9996    0.2721    0.0149   -0.0000    0.9995    0.2303   -0.0000    0.0000
  322 114    0.9997    0.2718    0.0145   -0.0000    0.9996    0.2300   -0.0000    0.0000
  322 115    0.9997    0.2715    0.0142   -0.0000    0.9996    0.2298   -0.0000    0.0000
  322 116    0.9998    0.2714    0.0139   -0.0000    0.9997    0.2296   -0.0000    0.0000
  322 117    0.9998    0.2712    0.0137   -0.0000    0.9997    0.2295   -0.0000    0.0000
  322 118    0.9998    0.2711    0.0135   -0.0000    0.9998    0.2294   -0.0000    0.0000
  322 119    0.9999    0.2709    0.0133   -0.0000    0.9998    0.2293   -0.0000    0.0000
  322 120    0.9999    0.2708    0.0131   -0.0000    0.9998    0.2292   -0.0000    0.0000
